12356_g	XP_0348914431
35288_g	XP_0348968871
35288_g	XP_0348925691
32637_g	XP_0349267631
10803_g	XP_0349093141
10803_g	XP_0348994081
10803_g	XP_0349025271
10803_g	XP_0348914401
10803_g	XP_0349072311
10803_g	XP_0348914451
10803_g	XP_0349093071
10803_g	XP_0349093081
10803_g	XP_0349093001
10803_g	XP_0349025121
10803_g	XP_0349252101
10803_g	XP_0349193771
10803_g	XP_0349193781
10803_g	XP_0349193791
10803_g	XP_0349193801
10803_g	XP_0349193821
10803_g	XP_0349193831
10803_g	XP_0349193841
10803_g	XP_0349193851
10803_g	XP_0349193861
10803_g	XP_0349193871
10803_g	XP_0349193881
10803_g	XP_0349193891
10803_g	XP_0349193901
10803_g	XP_0349193911
1981_g	XP_0349201381
1981_g	XP_0349197991
1981_g	XP_0349200261
1981_g	XP_0348985511
1981_g	XP_0349199941
1981_g	XP_0348985481
1981_g	XP_0349201461
1981_g	XP_0349200471
1981_g	XP_0348925691
1981_g	XP_0348926351
1981_g	XP_0348925701
1981_g	XP_0349257241
1981_g	XP_0348926301
1981_g	XP_0349234761
1981_g	XP_0349234751
1981_g	XP_0348877691
1981_g	XP_0349295771
1981_g	XP_0349295761
1981_g	XP_0349234831
1981_g	XP_0348968531
1981_g	XP_0349204421
1981_g	XP_0349204431
1981_g	XP_0349295511
1981_g	XP_0349234781
1981_g	XP_0348968871
21299_g	XP_0349267711
21299_g	XP_0349267631
33667_g	XP_0349267631
35250_g	XP_0348998041
35250_g	XP_0348998051
35250_g	XP_0349079691
18422_g	XP_0349253141
18422_g	XP_0349253261
18422_g	XP_0349253211
18422_g	XP_0349253251
18422_g	XP_0349253231
18422_g	XP_0349169561
18422_g	XP_0349169571
18422_g	XP_0349093071
18422_g	XP_0349093081
18422_g	XP_0349039621
18422_g	XP_0348970761
18422_g	XP_0349252101
18422_g	XP_0349092961
18422_g	XP_0349093001
18422_g	XP_0349028251
18422_g	XP_0348970781
18422_g	XP_0349004561
18422_g	XP_0349028281
18422_g	XP_0349252121
18422_g	XP_0348914451
18422_g	XP_0349142951
18422_g	XP_0348970721
18422_g	XP_0348970731
18422_g	XP_0349025121
18422_g	XP_0349024971
15912_g	XP_0349267631
50404_g	XP_0349267701
50404_g	XP_0348899971
50404_g	XP_0348899891
50404_g	XP_0348899981
50404_g	XP_0349332981
50404_g	XP_0349081361
50404_g	XP_0349180921
50404_g	XP_0349269081
50404_g	XP_0349225781
50404_g	XP_0349247031
50404_g	XP_0348899941
50404_g	XP_0349269061
50404_g	XP_0349267721
50404_g	XP_0349269001
50404_g	XP_0349269051
50404_g	XP_0348899951
50404_g	XP_0349010101
50404_g	XP_0349267711
50404_g	XP_0348899961
50404_g	XP_0349007721
50404_g	XP_0349269071
50404_g	XP_0348899991
50404_g	XP_0349010061
50404_g	XP_0349295351
50404_g	XP_0349295821
37038_g	XP_0349181381
37038_g	XP_0348985531
37038_g	XP_0349198001
37038_g	XP_0349201671
37038_g	XP_0349257271
37038_g	XP_0349257251
37038_g	XP_0349201571
37038_g	XP_0348985541
37038_g	XP_0349257261
37038_g	XP_0348943521
37038_g	XP_0348943601
37038_g	XP_0348943701
37038_g	XP_0348925711
37038_g	XP_0348925721
37038_g	XP_0348925761
37038_g	XP_0348925651
37038_g	XP_0348925661
37038_g	XP_0349257241
37038_g	XP_0349025991
37038_g	XP_0349026001
37038_g	XP_0348926351
37038_g	XP_0348926291
37038_g	XP_0349204421
37038_g	XP_0349295761
37038_g	XP_0348877691
31915_g	XP_0349198821
18211_g	XP_0349257241
18211_g	XP_0349257271
18211_g	XP_0349257261
7990_g	XP_0349181381
7990_g	XP_0348943521
7990_g	XP_0348943601
7990_g	XP_0348943701
7990_g	XP_0349025991
7990_g	XP_0349026001
7990_g	XP_0348926321
41590_g	XP_0348930491
41590_g	XP_0349106171
41590_g	XP_0348930531
41590_g	XP_0348930461
41590_g	XP_0348930441
41590_g	XP_0348930561
41590_g	XP_0348930521
41590_g	XP_0349266851
41590_g	XP_0348872581
41590_g	XP_0348930471
41590_g	XP_0348930431
41590_g	XP_0349266821
41590_g	XP_0349158341
41590_g	XP_0348930481
41590_g	XP_0348930411
41590_g	XP_0349283441
41590_g	XP_0349283451
41590_g	XP_0348872741
41590_g	XP_0349106221
41590_g	XP_0348930381
41590_g	XP_0349106191
41590_g	XP_0349106141
41590_g	XP_0349266841
41590_g	XP_0349266831
41590_g	XP_0349304761
15621_g	XP_0349267711
34516_g	XP_0349201671
34516_g	XP_0349198001
34516_g	XP_0348985531
34516_g	XP_0349257251
34516_g	XP_0349201571
34516_g	XP_0349257241
34516_g	XP_0348985541
34516_g	XP_0349200261
34516_g	XP_0348943521
34516_g	XP_0348943601
34516_g	XP_0348943701
34516_g	XP_0348985481
34516_g	XP_0349181381
34516_g	XP_0348985511
34516_g	XP_0349199941
34516_g	XP_0349204421
34516_g	XP_0349234751
34516_g	XP_0349234761
34516_g	XP_0349284031
34516_g	XP_0349200471
34516_g	XP_0349234781
34516_g	XP_0349295771
34516_g	XP_0349295761
34516_g	XP_0348877691
34516_g	XP_0348968871
23461_g	XP_0349222091
23461_g	XP_0348950161
23461_g	XP_0348962481
23461_g	XP_0349221641
23461_g	XP_0349175211
23461_g	XP_0349312961
23461_g	XP_0349221611
23461_g	XP_0349312871
23461_g	XP_0349165391
23461_g	XP_0349137041
23461_g	XP_0349100451
23461_g	XP_0349080051
23461_g	XP_0349070691
23461_g	XP_0349070701
23461_g	XP_0349087161
23461_g	XP_0349320281
23461_g	XP_0349070671
23461_g	XP_0349080061
23461_g	XP_0348905001
29985_g	XP_0348956631
29985_g	XP_0348956641
29985_g	XP_0348956671
29985_g	XP_0348977241
29985_g	XP_0348977261
29985_g	XP_0349063431
29985_g	XP_0349063441
29985_g	XP_0348977231
29985_g	XP_0348977181
29985_g	XP_0348983101
29985_g	XP_0349063681
29985_g	XP_0349206911
29985_g	XP_0348977201
29985_g	XP_0348977211
29985_g	XP_0349042171
29985_g	XP_0349106271
29985_g	XP_0349206931
29985_g	XP_0349206941
29985_g	XP_0349206951
29985_g	XP_0349194751
29985_g	XP_0349168561
29985_g	XP_0349168461
29985_g	XP_0349168531
29985_g	XP_0349083091
29985_g	XP_0349083191
27866_g	XP_0349267711
23391_g	XP_0349204431
23391_g	XP_0349295511
23391_g	XP_0349025991
23391_g	XP_0349026001
47216_g	XP_0349267631
44350_g	XP_0348985511
44350_g	XP_0349200261
44350_g	XP_0349199941
44350_g	XP_0348985481
44350_g	XP_0349257241
44350_g	XP_0348926301
44350_g	XP_0349200471
44350_g	XP_0349197991
44350_g	XP_0348926351
44350_g	XP_0349201381
44350_g	XP_0349201461
44350_g	XP_0348925691
44350_g	XP_0348925701
44350_g	XP_0348926321
44350_g	XP_0348985541
44350_g	XP_0349198001
44350_g	XP_0349201671
44350_g	XP_0348985531
44350_g	XP_0349201571
44350_g	XP_0348925651
44350_g	XP_0348925661
44350_g	XP_0348925761
44350_g	XP_0349257251
44350_g	XP_0348925711
44350_g	XP_0348925721
44566_g	XP_0349257241
44566_g	XP_0348925761
44566_g	XP_0349198001
44566_g	XP_0348985531
44566_g	XP_0348926351
44566_g	XP_0349201571
44566_g	XP_0348985541
44566_g	XP_0349201671
44566_g	XP_0349234751
44566_g	XP_0349234761
44566_g	XP_0348925651
44566_g	XP_0348925661
44566_g	XP_0348926301
44566_g	XP_0348985511
44566_g	XP_0349200261
44566_g	XP_0348985481
44566_g	XP_0348968531
44566_g	XP_0349181381
44566_g	XP_0349234831
44566_g	XP_0349295771
44566_g	XP_0349234781
44566_g	XP_0349295761
44566_g	XP_0348925711
44566_g	XP_0348925721
44566_g	XP_0348925691
33706_g	XP_0349079691
33706_g	XP_0348998041
33706_g	XP_0348998051
31230_g	XP_0349295351
31230_g	XP_0349010071
31230_g	XP_0348899941
31230_g	XP_0349010101
31230_g	XP_0348873861
31230_g	XP_0349269001
31230_g	XP_0349081361
31230_g	XP_0349007721
31230_g	XP_0349180921
31230_g	XP_0349267711
31230_g	XP_0348899901
31230_g	XP_0349267771
31230_g	XP_0349058821
648_g	XP_0349320281
648_g	XP_0349070671
648_g	XP_0349070701
648_g	XP_0349080051
648_g	XP_0349080061
648_g	XP_0349070691
648_g	XP_0349087161
648_g	XP_0349137041
648_g	XP_0348950161
648_g	XP_0349100451
648_g	XP_0349221611
648_g	XP_0349221641
648_g	XP_0348962481
648_g	XP_0349175211
648_g	XP_0349222091
648_g	XP_0349312871
648_g	XP_0349312961
648_g	XP_0349165391
28581_g	XP_0349268991
28581_g	XP_0349007721
28581_g	XP_0349081361
28581_g	XP_0348899971
28581_g	XP_0349269061
28581_g	XP_0349269071
28581_g	XP_0348899981
28581_g	XP_0348899941
28581_g	XP_0348899951
28581_g	XP_0349267721
28581_g	XP_0349247031
28581_g	XP_0349269001
28581_g	XP_0349332981
28581_g	XP_0348899961
28581_g	XP_0349007511
28581_g	XP_0349225781
28581_g	XP_0349180921
28581_g	XP_0349010061
28581_g	XP_0349267711
28581_g	XP_0349010101
28581_g	XP_0349269051
28581_g	XP_0349085621
28581_g	XP_0349295351
28581_g	XP_0349085501
28581_g	XP_0349083091
45436_g	XP_0349048291
28112_g	XP_0348943701
28112_g	XP_0348943521
28112_g	XP_0348943601
28112_g	XP_0348925651
28112_g	XP_0348925661
28112_g	XP_0348925711
28112_g	XP_0348925721
28112_g	XP_0348926301
28112_g	XP_0348926351
28112_g	XP_0349257271
28112_g	XP_0349257261
28112_g	XP_0348925691
28112_g	XP_0348925701
28112_g	XP_0348925761
28112_g	XP_0348985531
28112_g	XP_0349198001
28112_g	XP_0349201671
28112_g	XP_0349201571
28112_g	XP_0349181381
28112_g	XP_0348985541
28112_g	XP_0348926291
24504_g	XP_0349267711
21053_g	XP_0349168531
21053_g	XP_0349168461
21053_g	XP_0349168561
21053_g	XP_0349194751
21053_g	XP_0349306331
21053_g	XP_0349269001
21053_g	XP_0348899901
21053_g	XP_0348934841
21053_g	XP_0348934851
21053_g	XP_0348934861
21053_g	XP_0348934871
21053_g	XP_0348934891
21053_g	XP_0348934901
27942_g	XP_0348926301
27942_g	XP_0348926351
27942_g	XP_0348925691
27942_g	XP_0348925701
27942_g	XP_0349025991
27942_g	XP_0349026001
27942_g	XP_0349181381
27942_g	XP_0348926321
39471_g	XP_0349200471
39471_g	XP_0348985481
39471_g	XP_0348985511
39471_g	XP_0349199941
39471_g	XP_0349200261
39471_g	XP_0349201381
39471_g	XP_0349201461
39471_g	XP_0349197991
39471_g	XP_0349234751
39471_g	XP_0349234761
39471_g	XP_0349234831
39471_g	XP_0349234781
39471_g	XP_0348968871
39471_g	XP_0349284041
39471_g	XP_0349284051
39471_g	XP_0348968531
39471_g	XP_0349284031
39471_g	XP_0348925691
39471_g	XP_0348925701
39471_g	XP_0348926351
39471_g	XP_0349181381
39471_g	XP_0348877691
39471_g	XP_0348926301
39471_g	XP_0349257241
39471_g	XP_0349295771
37514_g	XP_0348977231
16865_g	XP_0348977231
20912_g	XP_0348985511
20912_g	XP_0349199941
20912_g	XP_0349200261
20912_g	XP_0348985481
20912_g	XP_0349201571
20912_g	XP_0348985531
20912_g	XP_0349198001
20912_g	XP_0349201671
20912_g	XP_0349201381
20912_g	XP_0349201461
20912_g	XP_0348985541
20912_g	XP_0349257251
20912_g	XP_0349197991
20912_g	XP_0348925651
20912_g	XP_0348925661
20912_g	XP_0348943521
20912_g	XP_0348943601
20912_g	XP_0348943701
20912_g	XP_0349257271
20912_g	XP_0348925761
20912_g	XP_0348925711
20912_g	XP_0348925721
20912_g	XP_0349257261
20912_g	XP_0348926291
51242_g	XP_0349019611
51242_g	XP_0348920941
51242_g	XP_0349019801
51242_g	XP_0348920991
15816_g	XP_0349028251
15816_g	XP_0349039791
15816_g	XP_0349039801
15816_g	XP_0349142991
15816_g	XP_0349028261
15816_g	XP_0349142951
15816_g	XP_0349039851
15816_g	XP_0349004561
15816_g	XP_0348970741
15816_g	XP_0348970731
15816_g	XP_0348970721
15816_g	XP_0348970771
15816_g	XP_0348970641
15816_g	XP_0348970651
15816_g	XP_0349028281
15816_g	XP_0349039621
15816_g	XP_0348970781
15816_g	XP_0349039841
15816_g	XP_0349143001
15816_g	XP_0349039611
15816_g	XP_0348913931
15816_g	XP_0349028291
15816_g	XP_0349004581
15816_g	XP_0348970761
15816_g	XP_0349142971
35203_g	XP_0348930541
9136_g	XP_0349073341
9136_g	XP_0349073351
9136_g	XP_0349305721
9136_g	XP_0349305711
9136_g	XP_0349169391
9136_g	XP_0349169551
9136_g	XP_0349150641
9136_g	XP_0349311531
9136_g	XP_0349194761
9136_g	XP_0349194771
9136_g	XP_0349168541
9136_g	XP_0349307131
9136_g	XP_0349307121
9136_g	XP_0349023441
9136_g	XP_0349030591
9136_g	XP_0348964591
9136_g	XP_0349023401
9136_g	XP_0349296691
9136_g	XP_0349004441
9136_g	XP_0348964551
9136_g	XP_0349306771
9136_g	XP_0348964611
9136_g	XP_0349186781
9136_g	XP_0349332961
9136_g	XP_0349169111
44673_g	XP_0348914431
36298_g	XP_0349257271
36298_g	XP_0349257261
36298_g	XP_0349025991
36298_g	XP_0349026001
38008_g	XP_0349257261
38008_g	XP_0349257271
9219_g	XP_0349267711
32443_g	XP_0348964551
32443_g	XP_0349307131
32443_g	XP_0349023441
32443_g	XP_0348964591
32443_g	XP_0349023401
32443_g	XP_0349030591
32443_g	XP_0348964611
32443_g	XP_0349004441
32443_g	XP_0348964631
32443_g	XP_0349307121
32443_g	XP_0349106251
32443_g	XP_0348964571
32443_g	XP_0349004461
32443_g	XP_0348938491
16404_g	XP_0349257241
16404_g	XP_0349200261
16404_g	XP_0349204431
16404_g	XP_0349295771
16404_g	XP_0349295511
16404_g	XP_0349295761
16404_g	XP_0349201381
16404_g	XP_0349201461
16404_g	XP_0349284031
16404_g	XP_0348925711
16404_g	XP_0348925721
16404_g	XP_0348925651
16404_g	XP_0348925661
16404_g	XP_0348968531
16404_g	XP_0349234781
16404_g	XP_0348925761
16404_g	XP_0348985531
16404_g	XP_0349201571
16404_g	XP_0349234751
16404_g	XP_0349234761
16404_g	XP_0349198001
16404_g	XP_0349201671
16404_g	XP_0349234831
16404_g	XP_0349257271
16404_g	XP_0348877691
22162_g	XP_0349063681
22162_g	XP_0348977241
22162_g	XP_0348977251
22162_g	XP_0349206931
22162_g	XP_0349206951
22162_g	XP_0349063431
22162_g	XP_0349063441
22162_g	XP_0349106271
22162_g	XP_0349042171
22162_g	XP_0348977201
22162_g	XP_0348977211
22162_g	XP_0349206911
22162_g	XP_0348900081
22162_g	XP_0348977181
22162_g	XP_0348956641
22162_g	XP_0348956671
22162_g	XP_0348956631
22162_g	XP_0348983101
22162_g	XP_0348935351
22162_g	XP_0349083581
22162_g	XP_0349083091
22162_g	XP_0348871971
22162_g	XP_0348872051
22162_g	XP_0348872061
22162_g	XP_0348871981
52027_g	XP_0349093001
52027_g	XP_0348914451
52027_g	XP_0349025121
52027_g	XP_0349252101
52027_g	XP_0349252121
52027_g	XP_0349025271
52027_g	XP_0348914401
52027_g	XP_0348994081
52027_g	XP_0348914481
52027_g	XP_0349072311
52027_g	XP_0349093071
52027_g	XP_0349093081
52027_g	XP_0349193771
52027_g	XP_0349193781
52027_g	XP_0349193791
52027_g	XP_0349193801
52027_g	XP_0349193821
52027_g	XP_0349193831
52027_g	XP_0349193841
52027_g	XP_0349193851
52027_g	XP_0349193861
52027_g	XP_0349193871
52027_g	XP_0349193881
52027_g	XP_0349193891
52027_g	XP_0349193901
51983_g	XP_0349267631
1493_g	XP_0348877691
1493_g	XP_0349204421
1493_g	XP_0349295761
1493_g	XP_0349295511
1493_g	XP_0349295771
1493_g	XP_0349204431
1493_g	XP_0348968571
9134_g	XP_0348977231
6961_g	XP_0349267631
18372_g	XP_0348921361
18372_g	XP_0349186771
18372_g	XP_0348934841
18372_g	XP_0348934851
18372_g	XP_0348934861
18372_g	XP_0348934871
18372_g	XP_0348934891
18372_g	XP_0348934901
18372_g	XP_0349186751
18372_g	XP_0348921341
18372_g	XP_0349186761
18372_g	XP_0349332961
18372_g	XP_0349186781
18372_g	XP_0349169111
18372_g	XP_0349029381
18372_g	XP_0349039911
18372_g	XP_0348967291
18372_g	XP_0348964501
18372_g	XP_0348964511
18372_g	XP_0349034461
18372_g	XP_0349186591
18372_g	XP_0349186641
18372_g	XP_0349258361
18372_g	XP_0349284151
18372_g	XP_0349034421
13045_g	XP_0349267631
13045_g	XP_0349267701
6157_g	XP_0348985481
6157_g	XP_0349200471
6157_g	XP_0348985511
6157_g	XP_0349199941
6157_g	XP_0349200261
6157_g	XP_0349197991
6157_g	XP_0349201381
6157_g	XP_0349201461
6157_g	XP_0348925711
6157_g	XP_0348925721
6157_g	XP_0349257271
6157_g	XP_0348943701
6157_g	XP_0349257261
6157_g	XP_0348877691
6157_g	XP_0348943521
6157_g	XP_0348943601
6157_g	XP_0348925651
6157_g	XP_0348925661
6157_g	XP_0349201671
6157_g	XP_0348925761
6157_g	XP_0349198001
6157_g	XP_0348985531
6157_g	XP_0349201571
6157_g	XP_0348985541
6157_g	XP_0349181381
22189_g	XP_0349106271
22189_g	XP_0349206911
22189_g	XP_0348977241
22189_g	XP_0348977251
22189_g	XP_0349206931
22189_g	XP_0348977201
22189_g	XP_0348977211
22189_g	XP_0348900081
22189_g	XP_0349063431
22189_g	XP_0349063441
22189_g	XP_0348977181
22189_g	XP_0349206951
22189_g	XP_0349042171
22189_g	XP_0349063681
22189_g	XP_0348983101
22189_g	XP_0348956631
22189_g	XP_0348956641
22189_g	XP_0348956671
22189_g	XP_0348935351
22189_g	XP_0348871971
22189_g	XP_0349083581
22189_g	XP_0348872051
22189_g	XP_0348872061
22189_g	XP_0349083091
22189_g	XP_0349204231
27928_g	XP_0349264881
27928_g	XP_0349264841
27928_g	XP_0349264851
27928_g	XP_0349264861
27928_g	XP_0349264871
27928_g	XP_0349026461
27928_g	XP_0349026551
27928_g	XP_0349179591
27928_g	XP_0349179941
27928_g	XP_0349179951
27928_g	XP_0349179961
27928_g	XP_0349179971
27928_g	XP_0349264901
27928_g	XP_0349264911
27928_g	XP_0349264921
27928_g	XP_0349300231
27928_g	XP_0349300251
27928_g	XP_0349304471
27928_g	XP_0349300261
27928_g	XP_0349304391
27928_g	XP_0348922461
27928_g	XP_0348922351
27928_g	XP_0349143161
27928_g	XP_0349147261
27928_g	XP_0349294421
51196_g	XP_0349267631
46341_g	XP_0349267631
15313_g	XP_0349267711
21903_g	XP_0348922351
21903_g	XP_0349300231
21903_g	XP_0349300251
21903_g	XP_0349300261
21903_g	XP_0349264871
21903_g	XP_0349264841
21903_g	XP_0349264851
21903_g	XP_0349264861
21903_g	XP_0349026461
21903_g	XP_0349179941
21903_g	XP_0349179951
21903_g	XP_0349179961
21903_g	XP_0349026551
21903_g	XP_0349304391
21903_g	XP_0349264881
21903_g	XP_0349179591
21903_g	XP_0349143161
21903_g	XP_0348922461
21903_g	XP_0349179971
21903_g	XP_0349304471
21903_g	XP_0349264901
21903_g	XP_0349264911
21903_g	XP_0349264921
21903_g	XP_0349032251
21903_g	XP_0349147321
5924_g	XP_0349267631
31476_g	XP_0349181381
45043_g	XP_0348876151
16940_g	XP_0349267711
16940_g	XP_0349267701
35770_g	XP_0349267631
35770_g	XP_0349267711
21354_g	XP_0349198161
21354_g	XP_0349198171
21354_g	XP_0349198221
21354_g	XP_0349105401
21354_g	XP_0349105411
21354_g	XP_0348975171
21354_g	XP_0349198241
21354_g	XP_0349198251
21354_g	XP_0349198261
21354_g	XP_0349201701
21354_g	XP_0349058761
21354_g	XP_0349058771
21354_g	XP_0348899041
21354_g	XP_0348899051
21354_g	XP_0348899061
21354_g	XP_0348899071
21354_g	XP_0348955811
21354_g	XP_0349022101
21354_g	XP_0348955921
21354_g	XP_0348955931
21354_g	XP_0348886041
21354_g	XP_0349132561
21354_g	XP_0349194071
21354_g	XP_0349282821
21354_g	XP_0348995681
5613_g	XP_0348977231
38748_g	XP_0349267631
12900_g	XP_0349267631
4798_g	XP_0349025991
4798_g	XP_0349026001
4798_g	XP_0348926351
4798_g	XP_0348926301
4798_g	XP_0348925691
4798_g	XP_0348925701
4798_g	XP_0349181381
23671_g	XP_0349220891
23671_g	XP_0349216421
23671_g	XP_0349216431
23671_g	XP_0349216571
23671_g	XP_0348921161
23671_g	XP_0349216581
23671_g	XP_0349060891
23671_g	XP_0349216491
23671_g	XP_0348963321
23671_g	XP_0348963331
23671_g	XP_0348963341
23671_g	XP_0348963351
23671_g	XP_0348874431
23671_g	XP_0349304761
23671_g	XP_0349304771
23671_g	XP_0349304781
23671_g	XP_0349304791
23671_g	XP_0349304811
23671_g	XP_0349304821
23671_g	XP_0349216451
23671_g	XP_0349216461
23671_g	XP_0349216471
23671_g	XP_0348874111
23671_g	XP_0348874201
23671_g	XP_0348874271
1722_g	XP_0349267631
32350_g	XP_0349284051
32350_g	XP_0349234751
32350_g	XP_0349234761
32350_g	XP_0349234831
32350_g	XP_0349284041
32350_g	XP_0348968531
32350_g	XP_0349234781
32350_g	XP_0349284031
15660_g	XP_0349229931
18759_g	XP_0348998041
18759_g	XP_0348998051
9162_g	XP_0349267711
42516_g	XP_0349323841
38722_g	XP_0349267631
19342_g	XP_0349267711
23420_g	XP_0349181381
23420_g	XP_0349257251
23420_g	XP_0348968571
51373_g	XP_0349267711
48411_g	XP_0349025991
48411_g	XP_0349026001
28706_g	XP_0349267711
51998_g	XP_0349267711
18263_g	XP_0349194681
18263_g	XP_0349194691
18263_g	XP_0349168571
18263_g	XP_0348970791
18263_g	XP_0348970781
18263_g	XP_0349028251
18263_g	XP_0348970641
18263_g	XP_0348970651
18263_g	XP_0349092961
18263_g	XP_0349004561
18263_g	XP_0349039811
18263_g	XP_0349253211
18263_g	XP_0349039851
18263_g	XP_0349004581
18263_g	XP_0349028291
18263_g	XP_0349072381
18263_g	XP_0349143001
18263_g	XP_0349142951
18263_g	XP_0348970741
18263_g	XP_0349092951
18263_g	XP_0349169561
18263_g	XP_0349186441
18263_g	XP_0349186461
18263_g	XP_0349186471
18263_g	XP_0349186481
35662_g	XP_0349267631
37898_g	XP_0348926301
37898_g	XP_0348985531
37898_g	XP_0349201571
37898_g	XP_0348925691
37898_g	XP_0348925701
37898_g	XP_0348943521
37898_g	XP_0348943601
37898_g	XP_0349200261
37898_g	XP_0349198001
37898_g	XP_0349201671
37898_g	XP_0348925651
37898_g	XP_0348925661
37898_g	XP_0348926351
37898_g	XP_0349199941
37898_g	XP_0348943701
37898_g	XP_0348985511
37898_g	XP_0348985541
37898_g	XP_0348926321
37898_g	XP_0349025991
37898_g	XP_0349026001
37898_g	XP_0348925761
37898_g	XP_0349257241
37898_g	XP_0349257251
37898_g	XP_0349295761
37898_g	XP_0349234781
17031_g	XP_0349267631
48222_g	XP_0348989781
48222_g	XP_0348989821
48222_g	XP_0348989351
48222_g	XP_0348989361
48222_g	XP_0348989341
48222_g	XP_0348989371
48222_g	XP_0349028061
48222_g	XP_0348989811
48222_g	XP_0348989801
48222_g	XP_0348989841
48222_g	XP_0348989831
48222_g	XP_0348989791
48222_g	XP_0349227081
48222_g	XP_0349271061
48222_g	XP_0348902641
48222_g	XP_0348990211
48222_g	XP_0349027991
48222_g	XP_0348990171
48222_g	XP_0349271081
48222_g	XP_0349271091
48222_g	XP_0348921651
48222_g	XP_0349028141
48222_g	XP_0348990201
48222_g	XP_0348921491
48222_g	XP_0348989851
30305_g	XP_0348964501
30305_g	XP_0348964511
30305_g	XP_0348964521
30305_g	XP_0349284161
30305_g	XP_0349284151
30305_g	XP_0348887881
30305_g	XP_0348964531
30305_g	XP_0349235991
30305_g	XP_0349034461
30305_g	XP_0349284171
30305_g	XP_0349074231
30305_g	XP_0349332961
30305_g	XP_0348921341
30305_g	XP_0349039911
30305_g	XP_0348967251
30305_g	XP_0348934841
30305_g	XP_0348934851
30305_g	XP_0348934861
30305_g	XP_0348934871
30305_g	XP_0348934891
30305_g	XP_0348934901
30305_g	XP_0348967291
30305_g	XP_0349097531
30305_g	XP_0349097541
30305_g	XP_0349120991
20341_g	XP_0348998041
20341_g	XP_0348998051
7356_g	XP_0349267711
5310_g	XP_0348964501
5310_g	XP_0348964511
5310_g	XP_0348964521
5310_g	XP_0349284151
5310_g	XP_0349284171
5310_g	XP_0349034461
5310_g	XP_0349235991
5310_g	XP_0348964531
5310_g	XP_0349074231
5310_g	XP_0349284161
5310_g	XP_0348887881
5310_g	XP_0348967251
5310_g	XP_0348967291
5310_g	XP_0349029381
5310_g	XP_0349039911
5310_g	XP_0349097531
5310_g	XP_0349097541
5310_g	XP_0349186651
5310_g	XP_0349186661
5310_g	XP_0349186681
5310_g	XP_0349269701
5310_g	XP_0349120991
5310_g	XP_0349186581
5310_g	XP_0349186401
5310_g	XP_0349332961
47675_g	XP_0348985541
47675_g	XP_0348985531
47675_g	XP_0349201571
47675_g	XP_0349198001
47675_g	XP_0349201671
47675_g	XP_0348925761
47675_g	XP_0348925711
47675_g	XP_0348925721
47675_g	XP_0348925651
47675_g	XP_0348925661
47675_g	XP_0348943701
47675_g	XP_0348943521
47675_g	XP_0348943601
47675_g	XP_0349257251
47675_g	XP_0349257261
47675_g	XP_0349257271
47675_g	XP_0348926291
47675_g	XP_0348985481
47675_g	XP_0349257241
47675_g	XP_0349200261
47675_g	XP_0348985511
47675_g	XP_0348926301
47675_g	XP_0349199941
47675_g	XP_0348925691
47675_g	XP_0348925701
48268_g	XP_0348989781
48268_g	XP_0348990171
48268_g	XP_0348989821
48268_g	XP_0348989341
48268_g	XP_0348989351
48268_g	XP_0348989361
48268_g	XP_0348989371
48268_g	XP_0349227081
48268_g	XP_0348990231
48268_g	XP_0348990221
48268_g	XP_0348989851
48268_g	XP_0349028061
48268_g	XP_0349028141
48268_g	XP_0348921491
48268_g	XP_0348921651
48268_g	XP_0348990211
48268_g	XP_0348989831
48268_g	XP_0349271061
48268_g	XP_0349027991
48268_g	XP_0349227071
48268_g	XP_0348989801
48268_g	XP_0348989811
48268_g	XP_0348989841
48268_g	XP_0348989791
48268_g	XP_0348902641
5291_g	XP_0348887881
5291_g	XP_0349284161
5291_g	XP_0349034461
5291_g	XP_0348964531
5291_g	XP_0349235991
5291_g	XP_0349284171
5291_g	XP_0349074231
5291_g	XP_0349284151
5291_g	XP_0348964501
5291_g	XP_0348964511
5291_g	XP_0348964521
5291_g	XP_0349034471
5291_g	XP_0349034421
5291_g	XP_0349039911
5291_g	XP_0348967291
5291_g	XP_0349332961
5291_g	XP_0348921341
5291_g	XP_0348934841
5291_g	XP_0348934851
5291_g	XP_0348934861
5291_g	XP_0348934871
5291_g	XP_0348934891
5291_g	XP_0348934901
5291_g	XP_0349120991
5291_g	XP_0348967251
21929_g	XP_0349267631
12953_g	XP_0349267711
8763_g	XP_0349257241
8763_g	XP_0348985481
8763_g	XP_0349199941
8763_g	XP_0348985511
8763_g	XP_0349257261
8763_g	XP_0349200471
8763_g	XP_0348943521
8763_g	XP_0348943601
8763_g	XP_0349284031
8763_g	XP_0349234781
8763_g	XP_0348943701
8763_g	XP_0349284041
8763_g	XP_0349234831
8763_g	XP_0348968871
8763_g	XP_0349234751
8763_g	XP_0349234761
8763_g	XP_0349257251
8763_g	XP_0348985531
8763_g	XP_0349201571
8763_g	XP_0349284051
18692_g	XP_0348925761
18692_g	XP_0349257261
18692_g	XP_0349257271
18692_g	XP_0348877691
18692_g	XP_0349204421
18692_g	XP_0348925651
18692_g	XP_0348925661
18692_g	XP_0348925711
18692_g	XP_0348925721
18692_g	XP_0349201671
18692_g	XP_0349198001
18692_g	XP_0349295761
18692_g	XP_0348985531
18692_g	XP_0348985541
18692_g	XP_0349295771
18692_g	XP_0349201571
